"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11700076,"ASSAULT","05",41.920940032,-87.784142329,1
11682563,"DECEPTIVE PRACTICE","05",41.73790956,-87.707720274,1
11696319,"CRIMINAL DAMAGE","05",41.849269864,-87.624990003,1
11700933,"WEAPONS VIOLATION","05",41.848900274,-87.692909399,1
11711193,"THEFT","05",41.976686895,-87.910766785,1
11677772,"NARCOTICS","05",41.808909467,-87.74930762,1
11706529,"BATTERY","05",41.802357499,-87.672097042,4
11681914,"THEFT","05",41.88527183,-87.629480401,3
11711659,"DECEPTIVE PRACTICE","05",41.925359937,-87.719455578,2
11683605,"BATTERY","05",41.784135797,-87.721699224,1
11679715,"ASSAULT","05",41.866988841,-87.657205006,5
11690525,"BATTERY","05",41.961438803,-87.727841701,1
11691365,"THEFT","05",41.75097171,-87.682871235,5
11697548,"OTHER OFFENSE","05",41.881624191,-87.629391908,4
11679877,"ASSAULT","05",41.750657714,-87.614956494,9
11694613,"THEFT","05",41.706857405,-87.64941498,1
11682253,"ROBBERY","05",41.796605802,-87.618099904,1
11681075,"CRIMINAL DAMAGE","05",41.658478689,-87.640452721,1
11681408,"OTHER OFFENSE","05",41.659605905,-87.596650689,1
11698737,"CRIM SEXUAL ASSAULT","05",41.867476308,-87.69837427,1
11701881,"THEFT","05",41.890384236,-87.624109917,1
11689432,"NARCOTICS","05",41.881310771,-87.737951775,1
11693223,"OTHER OFFENSE","05",41.721394792,-87.648612493,1
11693546,"NARCOTICS","05",41.780593297,-87.661816429,2
11705044,"OFFENSE INVOLVING CHILDREN","05",41.734209915,-87.646633525,3
11679454,"CRIMINAL DAMAGE","05",41.831086093,-87.618739917,1
11717724,"DECEPTIVE PRACTICE","05",41.973261823,-87.778537299,1
11689195,"OTHER OFFENSE","05",41.941476681,-87.705234437,2
11696687,"BATTERY","05",41.772934041,-87.702999205,1
11703112,"THEFT","05",41.883500187,-87.627876698,54
11686790,"NARCOTICS","05",41.858706132,-87.7054467,2
11683454,"CRIMINAL DAMAGE","05",41.8875906,-87.618356606,1
11704226,"DECEPTIVE PRACTICE","05",41.734533187,-87.590515599,1
11689530,"THEFT","05",41.885481891,-87.627935689,9
11684259,"ASSAULT","05",42.002282312,-87.670505657,1
11709350,"THEFT","05",41.882526427,-87.624384106,6
11672934,"NARCOTICS","05",41.898009293,-87.717616566,4
11676295,"BATTERY","05",41.838168424,-87.636958198,1
11699015,"SEX OFFENSE","05",41.937276999,-87.726475201,1
11702039,"BATTERY","05",41.845514957,-87.723361077,1
11675423,"THEFT","05",41.988220457,-87.658156374,4
11706799,"OTHER OFFENSE","05",42.011404705,-87.674922185,2
11700468,"DECEPTIVE PRACTICE","05",41.9603617,-87.776354951,1
11685809,"BURGLARY","05",41.777986315,-87.765081911,1
11696669,"MOTOR VEHICLE THEFT","05",41.935978351,-87.785854655,2
11680405,"WEAPONS VIOLATION","05",41.872844064,-87.699367575,1
