"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11560894,"BATTERY","01",41.744677214,-87.613535435,1
11580141,"THEFT","01",41.715208046,-87.620460834,1
11581435,"BURGLARY","01",41.763455518,-87.573332145,1
11572697,"THEFT","01",41.870999254,-87.70173561,1
11571334,"ASSAULT","01",41.736839681,-87.591137533,2
11578325,"ASSAULT","01",41.711815615,-87.615099806,1
11563371,"BURGLARY","01",41.752297835,-87.621413894,2
11557623,"THEFT","01",41.899945921,-87.627798561,2
11575506,"ROBBERY","01",41.877062707,-87.774548877,1
11570929,"THEFT","01",41.863624519,-87.689216152,1
11565172,"ASSAULT","01",41.924035234,-87.761594059,2
11565254,"CRIMINAL DAMAGE","01",41.72914195,-87.559529792,1
11581566,"NARCOTICS","01",41.868180939,-87.709271389,22
11579000,"ASSAULT","01",42.011798696,-87.682899299,5
11564553,"NARCOTICS","01",41.910289193,-87.759358143,1
11559488,"BURGLARY","01",41.998866304,-87.680168821,1
11578923,"THEFT","01",41.910989563,-87.677476122,2
11570178,"BATTERY","01",41.772269017,-87.625115643,1
11582009,"CRIMINAL DAMAGE","01",41.752459682,-87.579666374,2
11573102,"BATTERY","01",41.899588671,-87.746722619,1
11577984,"THEFT","01",41.884476226,-87.631310613,6
11579067,"BATTERY","01",41.749217947,-87.556485311,1
11571101,"DECEPTIVE PRACTICE","01",41.898347283,-87.641990779,1
11563920,"OTHER OFFENSE","01",41.811443713,-87.598471599,3
11572054,"BATTERY","01",41.778877155,-87.708840106,3
11570425,"CRIMINAL DAMAGE","01",41.989221124,-87.806880323,2
11554518,"THEFT","01",41.90352381,-87.66674162,8
11562641,"BATTERY","01",41.807703073,-87.700299995,1
11573667,"CRIMINAL DAMAGE","01",41.806974882,-87.719849813,1
11574891,"NARCOTICS","01",41.768289597,-87.644492335,2
11556073,"MOTOR VEHICLE THEFT","01",41.751942372,-87.722726903,1
11557465,"THEFT","01",41.884493832,-87.627021129,19
11566480,"BURGLARY","01",41.750112046,-87.622973541,1
11577644,"OFFENSE INVOLVING CHILDREN","01",41.982115477,-87.773623935,1
11576264,"CRIMINAL DAMAGE","01",41.888932986,-87.756515789,1
11560680,"BURGLARY","01",42.016121726,-87.66396997,1
11568611,"CRIMINAL DAMAGE","01",41.785848109,-87.607582382,2
11574375,"ROBBERY","01",41.897674109,-87.680290073,1
11578745,"THEFT","01",41.912636028,-87.701942515,1
11562788,"THEFT","01",41.894807608,-87.768499157,1
11557371,"NARCOTICS","01",41.894778002,-87.770853772,1
11565506,"WEAPONS VIOLATION","01",41.910302064,-87.68885364,1
11554342,"THEFT","01",41.909588772,-87.748894125,5
11555207,"CRIMINAL DAMAGE","01",41.890132638,-87.621589582,2
11572088,"BATTERY","01",41.76551076,-87.60507347,1
11568186,"BATTERY","01",41.851178006,-87.700333998,1
11573392,"THEFT","01",41.909341941,-87.67584714,2
11576940,"BURGLARY","01",41.752615662,-87.58211264,2
11570841,"CRIMINAL TRESPASS","01",41.703975953,-87.679126436,1
11571706,"OTHER OFFENSE","01",41.931893707,-87.774772504,1
11578186,"BATTERY","01",41.814901972,-87.671208675,1
11558903,"BATTERY","01",41.763560058,-87.632960151,2
11559238,"NARCOTICS","01",41.902365801,-87.716854733,29
11558878,"THEFT","01",41.943974816,-87.727878317,1
11554674,"THEFT","01",41.739265865,-87.604893749,7
11561626,"THEFT","01",41.879235852,-87.624347038,3
11560275,"ASSAULT","01",41.850956752,-87.72957847,3
11558183,"BATTERY","01",41.763557582,-87.633004163,2
11559070,"CRIMINAL DAMAGE","01",41.961452823,-87.679367149,1
11582377,"THEFT","01",41.782293453,-87.600538793,1
