"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11592868,"NARCOTICS","02",41.866576978,-87.68964176,1
11583665,"BURGLARY","02",41.902931363,-87.728773159,2
11586974,"DECEPTIVE PRACTICE","02",41.891020728,-87.662912445,1
11591443,"ASSAULT","02",41.652268611,-87.617232658,1
11585296,"THEFT","02",41.779975054,-87.630937377,4
11589917,"ASSAULT","02",41.95837913,-87.715502632,1
11591494,"CRIMINAL DAMAGE","02",41.873578134,-87.764614167,1
11594114,"ASSAULT","02",41.814346531,-87.608306215,2
11585532,"THEFT","02",41.776901915,-87.761681913,1
11588424,"ASSAULT","02",41.933887857,-87.708057934,3
11594554,"BATTERY","02",41.858300164,-87.711533263,1
11582725,"NARCOTICS","02",41.752445728,-87.580886914,1
11582589,"NARCOTICS","02",41.996680239,-87.693512064,1
11590685,"MOTOR VEHICLE THEFT","02",41.742150773,-87.585766931,1
11590317,"BATTERY","02",41.705455427,-87.681590704,1
11594516,"ASSAULT","02",41.688006117,-87.626208996,1
11585102,"CRIMINAL DAMAGE","02",41.797331027,-87.726484377,1
11590034,"ASSAULT","02",41.743267622,-87.587443207,1
11589826,"THEFT","02",42.014314646,-87.683786255,1
11591776,"THEFT","02",41.717911476,-87.636613378,1
11590615,"DECEPTIVE PRACTICE","02",41.973339198,-87.675259219,1
11590366,"CRIMINAL DAMAGE","02",41.797984549,-87.596993395,1
11583260,"OTHER OFFENSE","02",41.893255699,-87.629176054,3
11590954,"CRIMINAL SEXUAL ASSAULT","02",41.871189703,-87.664133067,1
11585190,"BURGLARY","02",41.763432386,-87.577313066,1
11587723,"THEFT","02",41.691609719,-87.612124612,1
11585480,"MOTOR VEHICLE THEFT","02",41.877534837,-87.672262652,1
11590327,"CRIMINAL DAMAGE","02",41.753539436,-87.657040981,2
11595165,"BATTERY","02",41.656674091,-87.605129912,1
11593847,"ASSAULT","02",41.751177563,-87.682876487,2
11594293,"BATTERY","02",41.783757424,-87.683764609,3
11590832,"CRIMINAL DAMAGE","02",41.829265828,-87.606798638,1
11592134,"CRIMINAL SEXUAL ASSAULT","02",41.901412549,-87.727494478,1
11587929,"THEFT","02",41.858704604,-87.62721689,1
11589690,"OTHER OFFENSE","02",41.783501747,-87.608452154,3
11583970,"ASSAULT","02",41.766084307,-87.66749178,1
11585626,"DECEPTIVE PRACTICE","02",41.901594366,-87.634392388,1
11587836,"BURGLARY","02",41.875790871,-87.752180023,1
11587329,"THEFT","02",41.895140898,-87.624255632,9
11592525,"DECEPTIVE PRACTICE","02",41.939130617,-87.724123696,2
11586932,"THEFT","02",41.917061131,-87.687393113,1
11592474,"BATTERY","02",41.895002822,-87.621454706,8
11583764,"BATTERY","02",41.752881282,-87.551182124,1
11593217,"DECEPTIVE PRACTICE","02",41.895140898,-87.624255632,9
11589099,"BURGLARY","02",41.926827271,-87.759625173,2
11583290,"NARCOTICS","02",41.892432132,-87.71134557,2
11585460,"WEAPONS VIOLATION","02",41.87873839,-87.736697791,1
11591879,"OTHER OFFENSE","02",41.858429684,-87.71519185,1
11588126,"CRIMINAL TRESPASS","02",41.766976592,-87.647497535,1
11584842,"CRIMINAL DAMAGE","02",41.794509508,-87.633301738,4
11588844,"OTHER OFFENSE","02",41.702052596,-87.669152492,2
11593938,"CRIMINAL DAMAGE","02",41.771501406,-87.587512118,1
11594774,"THEFT","02",41.930896251,-87.723286979,1
11594721,"BATTERY","02",41.885829292,-87.706264556,1
11584144,"CRIMINAL TRESPASS","02",41.930380649,-87.709554828,1
11586301,"CRIMINAL DAMAGE","02",41.780299952,-87.682369611,2
11591345,"THEFT","02",41.896704058,-87.626309934,6
11584272,"ASSAULT","02",41.766025213,-87.644435915,2
11585782,"ASSAULT","02",41.84097894,-87.649353839,1
11583144,"ROBBERY","02",41.881046662,-87.699374632,3
11593904,"OTHER OFFENSE","02",41.799030006,-87.585505972,2
11594505,"THEFT","02",41.933436218,-87.645397373,5
11590373,"BATTERY","02",41.818585099,-87.694524884,4
11583021,"BATTERY","02",41.881712743,-87.651343232,1
11583812,"BATTERY","02",41.678949434,-87.623921422,1
11594788,"OTHER OFFENSE","02",41.756644169,-87.558539803,1
11594463,"BATTERY","02",41.76765405,-87.730099904,1
11591395,"OTHER OFFENSE","02",41.750701977,-87.601532203,3
11583407,"THEFT","02",41.882315322,-87.639695901,1
11588372,"BATTERY","02",42.002093315,-87.671993974,2
11589713,"CRIMINAL TRESPASS","02",41.808645557,-87.661846328,3
11594682,"THEFT","02",41.882365699,-87.73552933,1
11589123,"THEFT","02",41.986774523,-87.696127163,1
11590599,"CRIMINAL DAMAGE","02",41.976166392,-87.692353047,1
11592504,"THEFT","02",41.987332072,-87.790163497,1
11582818,"OTHER OFFENSE","02",41.677863555,-87.637532352,2
11591208,"BATTERY","02",41.702126993,-87.563219092,1
11590185,"OTHER OFFENSE","02",41.785762052,-87.697237844,1
11593405,"THEFT","02",41.751257703,-87.724543774,1
11583240,"PROSTITUTION","02",41.903961313,-87.726335284,7
11585915,"NARCOTICS","02",41.886524926,-87.69752464,1
11582466,"OTHER OFFENSE","02",41.941204521,-87.743963221,1
11593087,"THEFT","02",41.882076985,-87.626709904,8
11582936,"CRIMINAL DAMAGE","02",41.885748527,-87.628902273,2
11588353,"ROBBERY","02",41.749899475,-87.663426378,5
11584165,"CRIM SEXUAL ASSAULT","02",41.93467909,-87.636706827,2
11595218,"CRIM SEXUAL ASSAULT","02",41.750657714,-87.614956494,3
11583510,"THEFT","02",41.91028387,-87.690503369,1
11588534,"THEFT","02",41.782147937,-87.6691332,2
11584232,"THEFT","02",41.881546939,-87.626197968,2
11591447,"BATTERY","02",41.85596047,-87.729755324,3
11584529,"BATTERY","02",41.939631764,-87.755235793,1
11594938,"THEFT","02",41.88817016,-87.629547745,5
11593628,"BATTERY","02",41.952731382,-87.650553579,1
11590104,"THEFT","02",41.896888586,-87.628203192,10
11593286,"THEFT","02",41.875820724,-87.647175913,3
11583045,"DECEPTIVE PRACTICE","02",41.896442307,-87.655722728,6
11591030,"NARCOTICS","02",41.663245315,-87.636317353,1
11587140,"THEFT","02",41.938150771,-87.650451859,1
11593040,"ROBBERY","02",41.815384739,-87.668793569,2
11589474,"BATTERY","02",41.893652298,-87.622725822,2
11592055,"CRIM SEXUAL ASSAULT","02",41.938313125,-87.786312492,1
11590275,"CRIMINAL TRESPASS","02",41.970281428,-87.657654526,3
11585681,"BATTERY","02",41.748883852,-87.603901859,2
11588827,"BATTERY","02",41.956828595,-87.645973056,1
11583990,"BATTERY","02",41.815365823,-87.640055607,1
11585423,"BATTERY","02",41.707519433,-87.601839023,5
11594613,"BATTERY","02",41.736389339,-87.604816338,2
11592042,"NARCOTICS","02",41.7791416,-87.691591137,2
11585889,"NARCOTICS","02",41.778877155,-87.708840106,5
11590896,"THEFT","02",41.881776822,-87.620767948,6
11589057,"THEFT","02",41.886517037,-87.666143555,1
11588085,"BATTERY","02",41.910636403,-87.639789816,1
11587749,"ARSON","02",41.882317624,-87.759457988,1
11583690,"THEFT","02",41.909240284,-87.65274758,4
11582486,"BATTERY","02",41.777281636,-87.694172369,2
11592551,"ASSAULT","02",41.816234066,-87.642507764,2
11590709,"THEFT","02",41.88171846,-87.627760426,35
11585835,"NARCOTICS","02",41.760981593,-87.652791743,1
11588808,"BATTERY","02",41.876850467,-87.702320584,1
11584711,"ASSAULT","02",41.833243239,-87.61700231,1
11589424,"CRIMINAL TRESPASS","02",41.786098751,-87.668018074,1
11584319,"THEFT","02",41.925098106,-87.672293669,2
11589204,"BATTERY","02",41.844074267,-87.628442088,4
11593772,"DECEPTIVE PRACTICE","02",41.788506688,-87.652299026,1
11587539,"THEFT","02",41.87784596,-87.736592262,2
11595306,"DECEPTIVE PRACTICE","02",41.90491521,-87.636703541,1
11583310,"NARCOTICS","02",41.879946011,-87.764858818,1
11583349,"CRIMINAL DAMAGE","02",41.89796493,-87.631886501,1
11582889,"BURGLARY","02",41.748742255,-87.613651268,1
11592951,"CRIMINAL DAMAGE","02",41.943102026,-87.769903614,1
11588298,"THEFT","02",41.833589804,-87.644955813,1
11582422,"THEFT","02",41.924230143,-87.746915859,3
11582535,"THEFT","02",41.941271529,-87.734637597,1
11584847,"ASSAULT","02",41.7494846,-87.654925072,2
11584391,"ROBBERY","02",41.779220641,-87.649632877,1
11592792,"NARCOTICS","02",41.871907915,-87.701792754,2
11594753,"NARCOTICS","02",41.898083404,-87.717619528,8
11591451,"KIDNAPPING","02",41.856080834,-87.718815445,2
11587291,"MOTOR VEHICLE THEFT","02",41.787263704,-87.630010795,1
11586363,"THEFT","02",41.90799666,-87.649432429,2
11583071,"ROBBERY","02",41.779577735,-87.630138783,1
11592980,"BATTERY","02",41.771222423,-87.735499305,1
11593135,"ROBBERY","02",41.693069988,-87.62585696,1
11595254,"CRIMINAL DAMAGE","02",41.892242076,-87.748824572,2
11592016,"BATTERY","02",41.764950736,-87.660865251,2
11583944,"BATTERY","02",41.935792815,-87.765175373,1
11586242,"BATTERY","02",41.880238942,-87.76527117,4
11590309,"MOTOR VEHICLE THEFT","02",41.787849932,-87.716772377,1
11589873,"OFFENSE INVOLVING CHILDREN","02",41.800494074,-87.599762995,1
11582771,"OTHER OFFENSE","02",41.895652139,-87.697500233,1
11591567,"BATTERY","02",41.915098523,-87.746610005,1
